date,commodity,price
2024-01-14,IKAN SEGAR Tongkol,22222.333333333332
2024-01-14,JERUK LOKAL,21333.333333333332
2024-01-14,KACANG KEDELAI Impor,15167.0
2024-01-14,KACANG-KACANGAN Kacang Hijau,23667.0
2024-01-14,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-14,KETELA POHON,3222.3333333333335
2024-01-14,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-14,MINYAK GORENG Fortune,16000.0
2024-01-14,MINYAK GORENG Minyak Kita,14000.0
2024-01-14,PISANG AMBON,10333.333333333334
2024-01-14,SUSU BUBUK Dancow Vanila,54667.0
2024-01-14,SUSU BUBUK SGM Vanila,43667.0
2024-01-14,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-14,TAHU PUTIH,16000.0
2024-01-14,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-14,TELUR  Telur Ayam Kampung,70000.0
2024-01-14,TEMPE,13166.666666666666
2024-01-14,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-14,UDANG BASAH UK. SEDANG,65000.0
2024-01-15,BAWANG BOMBAY,31333.0
2024-01-15,BAWANG MERAH Lokal,32333.0
2024-01-15,BAWANG PUTIH HONAN,43000.0
2024-01-15,BERAS MEDIUM Matahari,14000.0
2024-01-15,BERAS MEDIUM Sendok,14000.0
2024-01-15,BERAS PREMIUM 118/AAA,15000.0
2024-01-15,BERAS PREMIUM RM,14833.0
2024-01-15,CABE MERAH Besar,60000.0
2024-01-15,CABE MERAH Keriting,60000.0
2024-01-15,CABE RAWIT Hijau,60000.0
2024-01-15,CABE RAWIT Merah,63333.0
2024-01-15,DAGING Daging Ayam Broiler (Bersih),35000.0
2024-01-15,DAGING Daging Sapi Paha Belakang,131667.0
2024-01-15,DAGING Daging Sapi Paha Depan,131667.0
2024-01-15,DAGING Daging Sapi Sandung Lamur,113333.0
2024-01-15,DAGING Daging Sapi Tetelan,81667.0
2024-01-15,GARAM BERYODIUM Halus,10000.0
2024-01-15,GULA PASIR CURAH Curah,16167.0
2024-01-15,GULA PASIR CURAH PSM,18500.0
2024-01-15,IKAN ASIN TERI,80000.0
2024-01-15,IKAN SEGAR Kembung,46667.0
2024-01-15,IKAN SEGAR Tongkol,20000.0
2024-01-15,JERUK LOKAL,22000.0
2024-01-15,KACANG KEDELAI Impor,15167.0
2024-01-15,KACANG-KACANGAN Kacang Hijau,23667.0
2024-01-15,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-15,KETELA POHON,3167.0
2024-01-15,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-15,MINYAK GORENG Fortune,16000.0
2024-01-15,MINYAK GORENG Minyak Kita,14000.0
2024-01-15,PISANG AMBON,10000.0
2024-01-15,SUSU BUBUK Dancow Vanila,54667.0
2024-01-15,SUSU BUBUK SGM Vanila,43667.0
2024-01-15,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-15,TAHU PUTIH,16000.0
2024-01-15,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-15,TELUR  Telur Ayam Kampung,70000.0
2024-01-15,TEMPE,13500.0
2024-01-15,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-15,UDANG BASAH UK. SEDANG,65000.0
2024-01-16,BAWANG BOMBAY,34667.0
2024-01-16,BAWANG MERAH Lokal,33667.0
2024-01-16,BAWANG PUTIH HONAN,37333.0
2024-01-16,BERAS MEDIUM Matahari,14000.0
2024-01-16,BERAS MEDIUM Sendok,14000.0
2024-01-16,BERAS PREMIUM 118/AAA,15000.0
2024-01-16,BERAS PREMIUM RM,14833.0
2024-01-16,CABE MERAH Besar,60000.0
2024-01-16,CABE MERAH Keriting,60000.0
2024-01-16,CABE RAWIT Hijau,59333.0
2024-01-16,CABE RAWIT Merah,66667.0
2024-01-16,DAGING Daging Ayam Broiler (Bersih),33000.0
2024-01-16,DAGING Daging Sapi Paha Belakang,133333.0
2024-01-16,DAGING Daging Sapi Paha Depan,133333.0
2024-01-16,DAGING Daging Sapi Sandung Lamur,113333.0
2024-01-16,DAGING Daging Sapi Tetelan,80000.0
2024-01-16,GARAM BERYODIUM Halus,10000.0
2024-01-16,GULA PASIR CURAH Curah,16167.0
2024-01-16,GULA PASIR CURAH PSM,18500.0
2024-01-16,IKAN ASIN TERI,80000.0
2024-01-16,IKAN SEGAR Kembung,33333.0
2024-01-16,IKAN SEGAR Tongkol,21667.0
2024-01-16,JERUK LOKAL,20333.0
2024-01-16,KACANG KEDELAI Impor,15167.0
2024-01-16,KACANG-KACANGAN Kacang Hijau,23667.0
2024-01-16,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-16,KETELA POHON,3000.0
2024-01-16,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-16,MINYAK GORENG Fortune,16000.0
2024-01-16,MINYAK GORENG Minyak Kita,14000.0
2024-01-16,PISANG AMBON,10667.0
2024-01-16,SUSU BUBUK Dancow Vanila,54667.0
2024-01-16,SUSU BUBUK SGM Vanila,43500.0
2024-01-16,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-16,TAHU PUTIH,16000.0
2024-01-16,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-16,TELUR  Telur Ayam Kampung,70000.0
2024-01-16,TEMPE,13500.0
2024-01-16,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-16,UDANG BASAH UK. SEDANG,67500.0
2024-01-17,BAWANG BOMBAY,32000.0
2024-01-17,BAWANG MERAH Lokal,33667.0
2024-01-17,BAWANG PUTIH HONAN,36667.0
2024-01-17,BERAS MEDIUM Matahari,14000.0
2024-01-17,BERAS MEDIUM Sendok,14000.0
2024-01-17,BERAS PREMIUM 118/AAA,15000.0
2024-01-17,BERAS PREMIUM RM,14833.0
2024-01-17,CABE MERAH Besar,60000.0
2024-01-17,CABE MERAH Keriting,60000.0
2024-01-17,CABE RAWIT Hijau,57500.0
2024-01-17,CABE RAWIT Merah,66667.0
2024-01-17,DAGING Daging Ayam Broiler (Bersih),35000.0
2024-01-17,DAGING Daging Sapi Paha Belakang,133333.0
2024-01-17,DAGING Daging Sapi Paha Depan,133333.0
2024-01-17,DAGING Daging Sapi Sandung Lamur,120000.0
2024-01-17,DAGING Daging Sapi Tetelan,81667.0
2024-01-17,GARAM BERYODIUM Halus,10000.0
2024-01-17,GULA PASIR CURAH Curah,16167.0
2024-01-17,GULA PASIR CURAH PSM,18500.0
2024-01-17,IKAN ASIN TERI,80000.0
2024-01-17,IKAN SEGAR Kembung,33333.0
2024-01-17,IKAN SEGAR Tongkol,23333.0
2024-01-17,JERUK LOKAL,21000.0
2024-01-17,KACANG KEDELAI Impor,15167.0
2024-01-17,KACANG-KACANGAN Kacang Hijau,23667.0
2024-01-17,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-17,KETELA POHON,3000.0
2024-01-17,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-17,MINYAK GORENG Fortune,16000.0
2024-01-17,MINYAK GORENG Minyak Kita,14000.0
2024-01-17,PISANG AMBON,10000.0
2024-01-17,SUSU BUBUK Dancow Vanila,54667.0
2024-01-17,SUSU BUBUK SGM Vanila,43500.0
2024-01-17,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-17,TAHU PUTIH,16000.0
2024-01-17,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-17,TELUR  Telur Ayam Kampung,70000.0
2024-01-17,TEMPE,13500.0
2024-01-17,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-17,UDANG BASAH UK. SEDANG,65000.0
2024-01-18,BAWANG BOMBAY,31333.0
2024-01-18,BAWANG MERAH Lokal,32667.0
2024-01-18,BAWANG PUTIH HONAN,37333.0
2024-01-18,BERAS MEDIUM Matahari,14000.0
2024-01-18,BERAS MEDIUM Sendok,14000.0
2024-01-18,BERAS PREMIUM 118/AAA,15000.0
2024-01-18,BERAS PREMIUM RM,14833.0
2024-01-18,CABE MERAH Besar,60000.0
2024-01-18,CABE MERAH Keriting,60000.0
2024-01-18,CABE RAWIT Hijau,57500.0
2024-01-18,CABE RAWIT Merah,68333.0
2024-01-18,DAGING Daging Ayam Broiler (Bersih),33667.0
2024-01-18,DAGING Daging Sapi Paha Belakang,131667.0
2024-01-18,DAGING Daging Sapi Paha Depan,131667.0
2024-01-18,DAGING Daging Sapi Sandung Lamur,120000.0
2024-01-18,DAGING Daging Sapi Tetelan,81667.0
2024-01-18,GARAM BERYODIUM Halus,10000.0
2024-01-18,GULA PASIR CURAH Curah,16167.0
2024-01-18,GULA PASIR CURAH PSM,18500.0
2024-01-18,IKAN ASIN TERI,80000.0
2024-01-18,IKAN SEGAR Kembung,30000.0
2024-01-18,IKAN SEGAR Tongkol,20000.0
2024-01-18,JERUK LOKAL,20000.0
2024-01-18,KACANG KEDELAI Impor,15667.0
2024-01-18,KACANG-KACANGAN Kacang Hijau,23000.0
2024-01-18,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-18,KETELA POHON,3167.0
2024-01-18,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-18,MINYAK GORENG Fortune,16000.0
2024-01-18,MINYAK GORENG Minyak Kita,14000.0
2024-01-18,PISANG AMBON,12333.0
2024-01-18,SUSU BUBUK Dancow Vanila,54667.0
2024-01-18,SUSU BUBUK SGM Vanila,43500.0
2024-01-18,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-18,TAHU PUTIH,16000.0
2024-01-18,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-18,TELUR  Telur Ayam Kampung,70000.0
2024-01-18,TEMPE,13500.0
2024-01-18,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-18,UDANG BASAH UK. SEDANG,75000.0
2024-01-19,BAWANG BOMBAY,30667.0
2024-01-19,BAWANG MERAH Lokal,31333.0
2024-01-19,BAWANG PUTIH HONAN,37333.0
2024-01-19,BERAS MEDIUM Matahari,14833.0
2024-01-19,BERAS MEDIUM Sendok,14000.0
2024-01-19,BERAS PREMIUM 118/AAA,15000.0
2024-01-19,BERAS PREMIUM RM,14833.0
2024-01-19,CABE MERAH Besar,60000.0
2024-01-19,CABE MERAH Keriting,60000.0
2024-01-19,CABE RAWIT Hijau,57500.0
2024-01-19,CABE RAWIT Merah,69000.0
2024-01-19,DAGING Daging Ayam Broiler (Bersih),33000.0
2024-01-19,DAGING Daging Sapi Paha Belakang,131667.0
2024-01-19,DAGING Daging Sapi Paha Depan,131667.0
2024-01-19,DAGING Daging Sapi Sandung Lamur,120000.0
2024-01-19,DAGING Daging Sapi Tetelan,80000.0
2024-01-19,GARAM BERYODIUM Halus,10000.0
2024-01-19,GULA PASIR CURAH Curah,16167.0
2024-01-19,GULA PASIR CURAH PSM,18500.0
2024-01-19,IKAN ASIN TERI,80000.0
2024-01-19,IKAN SEGAR Kembung,31667.0
2024-01-19,IKAN SEGAR Tongkol,23333.0
2024-01-19,JERUK LOKAL,21667.0
2024-01-19,KACANG KEDELAI Impor,15667.0
2024-01-19,KACANG-KACANGAN Kacang Hijau,23000.0
2024-01-19,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-19,KETELA POHON,3333.0
2024-01-19,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-19,MINYAK GORENG Fortune,16000.0
2024-01-19,MINYAK GORENG Minyak Kita,14000.0
2024-01-19,PISANG AMBON,12667.0
2024-01-19,SUSU BUBUK Dancow Vanila,54667.0
2024-01-19,SUSU BUBUK SGM Vanila,43500.0
2024-01-19,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-19,TAHU PUTIH,16000.0
2024-01-19,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-19,TELUR  Telur Ayam Kampung,70000.0
2024-01-19,TEMPE,13500.0
2024-01-19,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-19,UDANG BASAH UK. SEDANG,70000.0
2024-01-20,BAWANG BOMBAY,30889.0
2024-01-20,BAWANG MERAH Lokal,31111.0
2024-01-20,BAWANG PUTIH HONAN,37333.0
2024-01-20,BERAS MEDIUM Matahari,14555.333333333334
2024-01-20,BERAS MEDIUM Sendok,14000.0
2024-01-20,BERAS PREMIUM 118/AAA,15000.0
2024-01-20,BERAS PREMIUM RM,14833.0
2024-01-20,CABE MERAH Besar,59777.666666666664
2024-01-20,CABE MERAH Keriting,59777.666666666664
2024-01-20,CABE RAWIT Hijau,56666.666666666664
2024-01-20,CABE RAWIT Merah,66222.33333333333
2024-01-20,DAGING Daging Ayam Broiler (Bersih),33666.666666666664
2024-01-20,DAGING Daging Sapi Paha Belakang,131667.0
2024-01-20,DAGING Daging Sapi Paha Depan,131667.0
2024-01-20,DAGING Daging Sapi Sandung Lamur,120000.0
2024-01-20,DAGING Daging Sapi Tetelan,81111.0
2024-01-20,GARAM BERYODIUM Halus,10000.0
2024-01-20,GULA PASIR CURAH Curah,16167.0
2024-01-20,GULA PASIR CURAH PSM,18166.666666666668
2024-01-20,IKAN ASIN TERI,80000.0
2024-01-20,IKAN SEGAR Kembung,31111.333333333332
2024-01-20,IKAN SEGAR Tongkol,23888.666666666668
2024-01-20,JERUK LOKAL,21111.333333333332
2024-01-20,KACANG KEDELAI Impor,15611.333333333334
2024-01-20,KACANG-KACANGAN Kacang Hijau,23222.333333333332
2024-01-20,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-20,KETELA POHON,3333.0
2024-01-20,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-20,MINYAK GORENG Fortune,16000.0
2024-01-20,MINYAK GORENG Minyak Kita,14000.0
2024-01-20,PISANG AMBON,11555.666666666666
2024-01-20,SUSU BUBUK Dancow Vanila,54667.0
2024-01-20,SUSU BUBUK SGM Vanila,43500.0
2024-01-20,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-20,TAHU PUTIH,16000.0
2024-01-20,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-20,TELUR  Telur Ayam Kampung,70000.0
2024-01-20,TEMPE,13500.0
2024-01-20,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-20,UDANG BASAH UK. SEDANG,69166.66666666667
2024-01-21,BAWANG BOMBAY,31111.0
2024-01-21,BAWANG MERAH Lokal,30889.0
2024-01-21,BAWANG PUTIH HONAN,37333.0
2024-01-21,BERAS MEDIUM Matahari,14277.666666666666
2024-01-21,BERAS MEDIUM Sendok,14000.0
2024-01-21,BERAS PREMIUM 118/AAA,15000.0
2024-01-21,BERAS PREMIUM RM,14833.0
2024-01-21,CABE MERAH Besar,59555.333333333336
2024-01-21,CABE MERAH Keriting,59555.333333333336
2024-01-21,CABE RAWIT Hijau,55833.333333333336
2024-01-21,CABE RAWIT Merah,63444.666666666664
2024-01-21,DAGING Daging Ayam Broiler (Bersih),34333.333333333336
2024-01-21,DAGING Daging Sapi Paha Belakang,131667.0
2024-01-21,DAGING Daging Sapi Paha Depan,131667.0
2024-01-21,DAGING Daging Sapi Sandung Lamur,120000.0
2024-01-21,DAGING Daging Sapi Tetelan,82222.0
2024-01-21,GARAM BERYODIUM Halus,10000.0
2024-01-21,GULA PASIR CURAH Curah,16167.0
2024-01-21,GULA PASIR CURAH PSM,17833.333333333332
2024-01-21,IKAN ASIN TERI,80000.0
2024-01-21,IKAN SEGAR Kembung,30555.666666666668
2024-01-21,IKAN SEGAR Tongkol,24444.333333333332
2024-01-21,JERUK LOKAL,20555.666666666668
2024-01-21,KACANG KEDELAI Impor,15555.666666666666
2024-01-21,KACANG-KACANGAN Kacang Hijau,23444.666666666668
2024-01-21,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-21,KETELA POHON,3333.0
2024-01-21,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-21,MINYAK GORENG Fortune,16000.0
2024-01-21,MINYAK GORENG Minyak Kita,14000.0
2024-01-21,PISANG AMBON,10444.333333333332
2024-01-21,SUSU BUBUK Dancow Vanila,54667.0
2024-01-21,SUSU BUBUK SGM Vanila,43500.0
2024-01-21,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-21,TAHU PUTIH,16000.0
2024-01-21,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-21,TELUR  Telur Ayam Kampung,70000.0
2024-01-21,TEMPE,13500.0
2024-01-21,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-21,UDANG BASAH UK. SEDANG,68333.33333333333
2024-01-22,BAWANG BOMBAY,31333.0
2024-01-22,BAWANG MERAH Lokal,30667.0
2024-01-22,BAWANG PUTIH HONAN,37333.0
2024-01-22,BERAS MEDIUM Matahari,14000.0
2024-01-22,BERAS MEDIUM Sendok,14000.0
2024-01-22,BERAS PREMIUM 118/AAA,15000.0
2024-01-22,BERAS PREMIUM RM,14833.0
2024-01-22,CABE MERAH Besar,59333.0
2024-01-22,CABE MERAH Keriting,59333.0
2024-01-22,CABE RAWIT Hijau,55000.0
2024-01-22,CABE RAWIT Merah,60667.0
2024-01-22,DAGING Daging Ayam Broiler (Bersih),35000.0
2024-01-22,DAGING Daging Sapi Paha Belakang,131667.0
2024-01-22,DAGING Daging Sapi Paha Depan,131667.0
2024-01-22,DAGING Daging Sapi Sandung Lamur,120000.0
2024-01-22,DAGING Daging Sapi Tetelan,83333.0
2024-01-22,GARAM BERYODIUM Halus,10000.0
2024-01-22,GULA PASIR CURAH Curah,16167.0
2024-01-22,GULA PASIR CURAH PSM,17500.0
2024-01-22,IKAN ASIN TERI,80000.0
2024-01-22,IKAN SEGAR Kembung,30000.0
2024-01-22,IKAN SEGAR Tongkol,25000.0
2024-01-22,JERUK LOKAL,20000.0
2024-01-22,KACANG KEDELAI Impor,15500.0
2024-01-22,KACANG-KACANGAN Kacang Hijau,23667.0
2024-01-22,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-22,KETELA POHON,3333.0
2024-01-22,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-22,MINYAK GORENG Fortune,16000.0
2024-01-22,MINYAK GORENG Minyak Kita,14000.0
2024-01-22,PISANG AMBON,9333.0
2024-01-22,SUSU BUBUK Dancow Vanila,54667.0
2024-01-22,SUSU BUBUK SGM Vanila,43500.0
2024-01-22,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-22,TAHU PUTIH,16000.0
2024-01-22,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-22,TELUR  Telur Ayam Kampung,70000.0
2024-01-22,TEMPE,13500.0
2024-01-22,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-22,UDANG BASAH UK. SEDANG,67500.0
2024-01-23,BAWANG BOMBAY,30667.0
2024-01-23,BAWANG MERAH Lokal,32000.0
2024-01-23,BAWANG PUTIH HONAN,36667.0
2024-01-23,BERAS MEDIUM Matahari,14000.0
2024-01-23,BERAS MEDIUM Sendok,14000.0
2024-01-23,BERAS PREMIUM 118/AAA,15000.0
2024-01-23,BERAS PREMIUM RM,14833.0
2024-01-23,CABE MERAH Besar,55333.0
2024-01-23,CABE MERAH Keriting,55333.0
2024-01-23,CABE RAWIT Hijau,48000.0
2024-01-23,CABE RAWIT Merah,59333.0
2024-01-23,DAGING Daging Ayam Broiler (Bersih),35000.0
2024-01-23,DAGING Daging Sapi Paha Belakang,131667.0
2024-01-23,DAGING Daging Sapi Paha Depan,131667.0
2024-01-23,DAGING Daging Sapi Sandung Lamur,120000.0
2024-01-23,DAGING Daging Sapi Tetelan,81667.0
2024-01-23,GARAM BERYODIUM Halus,10000.0
2024-01-23,GULA PASIR CURAH Curah,16167.0
2024-01-23,GULA PASIR CURAH PSM,17500.0
2024-01-23,IKAN ASIN TERI,80000.0
2024-01-23,IKAN SEGAR Kembung,30000.0
2024-01-23,IKAN SEGAR Tongkol,20000.0
2024-01-23,JERUK LOKAL,20000.0
2024-01-23,KACANG KEDELAI Impor,15500.0
2024-01-23,KACANG-KACANGAN Kacang Hijau,23667.0
2024-01-23,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-23,KETELA POHON,3333.0
2024-01-23,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-23,MINYAK GORENG Fortune,16000.0
2024-01-23,MINYAK GORENG Minyak Kita,14000.0
2024-01-23,PISANG AMBON,10000.0
2024-01-23,SUSU BUBUK Dancow Vanila,54667.0
2024-01-23,SUSU BUBUK SGM Vanila,43500.0
2024-01-23,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-23,TAHU PUTIH,16000.0
2024-01-23,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-23,TELUR  Telur Ayam Kampung,70000.0
2024-01-23,TEMPE,13500.0
2024-01-23,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-23,UDANG BASAH UK. SEDANG,65000.0
2024-01-24,BAWANG BOMBAY,30000.0
2024-01-24,BAWANG MERAH Lokal,31333.0
2024-01-24,BAWANG PUTIH HONAN,36000.0
2024-01-24,BERAS MEDIUM Matahari,14000.0
2024-01-24,BERAS MEDIUM Sendok,14000.0
2024-01-24,BERAS PREMIUM 118/AAA,15000.0
2024-01-24,BERAS PREMIUM RM,14833.0
2024-01-24,CABE MERAH Besar,54667.0
2024-01-24,CABE MERAH Keriting,54667.0
2024-01-24,CABE RAWIT Hijau,42500.0
2024-01-24,CABE RAWIT Merah,62000.0
2024-01-24,DAGING Daging Ayam Broiler (Bersih),33000.0
2024-01-24,DAGING Daging Sapi Paha Belakang,130000.0
2024-01-24,DAGING Daging Sapi Paha Depan,130000.0
2024-01-24,DAGING Daging Sapi Sandung Lamur,120000.0
2024-01-24,DAGING Daging Sapi Tetelan,80000.0
2024-01-24,GARAM BERYODIUM Halus,10000.0
2024-01-24,GULA PASIR CURAH Curah,16167.0
2024-01-24,GULA PASIR CURAH PSM,17500.0
2024-01-24,IKAN ASIN TERI,80000.0
2024-01-24,IKAN SEGAR Kembung,50000.0
2024-01-24,IKAN SEGAR Tongkol,21667.0
2024-01-24,JERUK LOKAL,20000.0
2024-01-24,KACANG KEDELAI Impor,15667.0
2024-01-24,KACANG-KACANGAN Kacang Hijau,23667.0
2024-01-24,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-24,KETELA POHON,3333.0
2024-01-24,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-24,MINYAK GORENG Fortune,16000.0
2024-01-24,MINYAK GORENG Minyak Kita,14000.0
2024-01-24,PISANG AMBON,10000.0
2024-01-24,SUSU BUBUK Dancow Vanila,54667.0
2024-01-24,SUSU BUBUK SGM Vanila,43500.0
2024-01-24,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-24,TAHU PUTIH,16000.0
2024-01-24,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-24,TELUR  Telur Ayam Kampung,70000.0
2024-01-24,TEMPE,13500.0
2024-01-24,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-24,UDANG BASAH UK. SEDANG,67500.0
2024-01-25,BAWANG BOMBAY,31333.0
2024-01-25,BAWANG MERAH Lokal,31333.0
2024-01-25,BAWANG PUTIH HONAN,37000.0
2024-01-25,BERAS MEDIUM Matahari,14400.0
2024-01-25,BERAS MEDIUM Sendok,14400.0
2024-01-25,BERAS PREMIUM 118/AAA,15267.0
2024-01-25,BERAS PREMIUM RM,15000.0
2024-01-25,CABE MERAH Besar,56333.0
2024-01-25,CABE MERAH Keriting,56333.0
2024-01-25,CABE RAWIT Hijau,48000.0
2024-01-25,CABE RAWIT Merah,61667.0
2024-01-25,DAGING Daging Ayam Broiler (Bersih),33000.0
2024-01-25,DAGING Daging Sapi Paha Belakang,130000.0
2024-01-25,DAGING Daging Sapi Paha Depan,130000.0
2024-01-25,DAGING Daging Sapi Sandung Lamur,120000.0
2024-01-25,DAGING Daging Sapi Tetelan,83333.0
2024-01-25,GARAM BERYODIUM Halus,10000.0
2024-01-25,GULA PASIR CURAH Curah,16167.0
2024-01-25,GULA PASIR CURAH PSM,17500.0
2024-01-25,IKAN ASIN TERI,80000.0
2024-01-25,IKAN SEGAR Kembung,50000.0
2024-01-25,IKAN SEGAR Tongkol,22500.0
2024-01-25,JERUK LOKAL,21000.0
2024-01-25,KACANG KEDELAI Impor,15667.0
2024-01-25,KACANG-KACANGAN Kacang Hijau,23667.0
2024-01-25,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-25,KETELA POHON,3333.0
2024-01-25,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-25,MINYAK GORENG Fortune,17000.0
2024-01-25,MINYAK GORENG Minyak Kita,14000.0
2024-01-25,PISANG AMBON,10000.0
2024-01-25,SUSU BUBUK Dancow Vanila,54667.0
2024-01-25,SUSU BUBUK SGM Vanila,43500.0
2024-01-25,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-25,TAHU PUTIH,16000.0
2024-01-25,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-25,TELUR  Telur Ayam Kampung,70000.0
2024-01-25,TEMPE,13500.0
2024-01-25,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-25,UDANG BASAH UK. SEDANG,80000.0
2024-01-26,BAWANG BOMBAY,30667.0
2024-01-26,BAWANG MERAH Lokal,32000.0
2024-01-26,BAWANG PUTIH HONAN,36333.0
2024-01-26,BERAS MEDIUM Matahari,14400.0
2024-01-26,BERAS MEDIUM Sendok,14400.0
2024-01-26,BERAS PREMIUM 118/AAA,15267.0
2024-01-26,BERAS PREMIUM RM,15000.0
2024-01-26,CABE MERAH Besar,54667.0
2024-01-26,CABE MERAH Keriting,54667.0
2024-01-26,CABE RAWIT Hijau,48000.0
2024-01-26,CABE RAWIT Merah,60000.0
2024-01-26,DAGING Daging Ayam Broiler (Bersih),31000.0
2024-01-26,DAGING Daging Sapi Paha Belakang,131667.0
2024-01-26,DAGING Daging Sapi Paha Depan,131667.0
2024-01-26,DAGING Daging Sapi Sandung Lamur,118333.0
2024-01-26,DAGING Daging Sapi Tetelan,83333.0
2024-01-26,GARAM BERYODIUM Halus,10000.0
2024-01-26,GULA PASIR CURAH Curah,16167.0
2024-01-26,GULA PASIR CURAH PSM,18500.0
2024-01-26,IKAN ASIN TERI,80000.0
2024-01-26,IKAN SEGAR Kembung,35000.0
2024-01-26,IKAN SEGAR Tongkol,20000.0
2024-01-26,JERUK LOKAL,20000.0
2024-01-26,KACANG KEDELAI Impor,15667.0
2024-01-26,KACANG-KACANGAN Kacang Hijau,23667.0
2024-01-26,KACANG-KACANGAN Kacang Tanah,28000.0
2024-01-26,KETELA POHON,3833.0
2024-01-26,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-01-26,MINYAK GORENG Fortune,17000.0
2024-01-26,MINYAK GORENG Minyak Kita,14000.0
2024-01-26,PISANG AMBON,10000.0
2024-01-26,SUSU BUBUK Dancow Vanila,54667.0
2024-01-26,SUSU BUBUK SGM Vanila,43500.0
2024-01-26,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-01-26,TAHU PUTIH,16000.0
2024-01-26,TELUR  Telur Ayam Broiler/Ras,29333.0
2024-01-26,TELUR  Telur Ayam Kampung,70000.0
2024-01-26,TEMPE,12500.0
2024-01-26,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-01-26,UDANG BASAH UK. SEDANG,78333.0
2024-01-27,BAWANG BOMBAY,30889.0
2024-01-27,BAWANG MERAH Lokal,31777.666666666668
2024-01-27,BAWANG PUTIH HONAN,36222.0
